#Source_Name,ASSOC_GAM,ASSOC_TEV,CLASS,ASSOC1,ASSOC2,Flags
4FGL J1341.8-2053,3FGL J1341.9-2053,,fsrq,PKS B1339-206,,0
4FGL J1342.6+0944,3FGL J1342.7+0945,,fsrq,NVSS J134240+094752,,0
4FGL J1342.7+0505,,,bcu,2MASS J13425106+0504543,,0
4FGL J1343.5-6827,,,,,,2049
4FGL J1343.6+5755,3FGL J1343.6+5753,,fsrq,6C B134209.5+581020,,2
4FGL J1343.8-6208,,,spp,SNR G308.8-00.1,,2
4FGL J1344.0+6605,,,fsrq,GC 1342+663,,0
4FGL J1344.1-7700,,,bcu,PMN J1343-7658,,1
4FGL J1344.2-1723,3FHL J1344.2-1723,,fsrq,PMN J1344-1723,,0
4FGL J1344.4-3656,3FGL J1344.5-3655,,bcu,PKS 1341-366,,0
4FGL J1344.9-6228,3FGL J1345.1-6224,,spp,SNR G308.8-00.1,,6
4FGL J1345.3-6253,,,spp,SNR G309.2-00.6,,2052
4FGL J1345.5+4453,3FHL J1345.5+4452,,fsrq,B3 1343+451,,0
4FGL J1345.6-3356,3FHL J1345.5-3356,,bll,NVSS J134543-335643,,0
4FGL J1345.8+0706,3FGL J1345.8+0704,,fsrq,TXS 1343+073,,0
4FGL J1345.9-2612,3FGL J1346.2-2608,,,,,2048
4FGL J1346.3-6026,3FHL J1346.2-6026,,unk,AT20G J134639-602201,,0
4FGL J1346.5+5330,,,,,,0
4FGL J1347.1-2959,3FHL J1347.0-2959,,bll,NVSS J134706-295840,,0
4FGL J1347.4+7309,,,,,,256
4FGL J1347.6-3751,3FGL J1347.6-3754,,fsrq,PMN J1347-3750,,0
4FGL J1348.5-8700,,,,,,0
4FGL J1349.1-5829,3FGL J1348.5-5833,,,,,0
4FGL J1349.5-7153,3FGL J1348.5-7150,,bcu,2MASS J13490974-7152510,,5
4FGL J1349.5-1131,3FGL J1349.6-1133,,fsrq,PKS 1346-112,,0
4FGL J1350.6-6224,3FGL J1350.4-6224,,PSR,PSR J1350-6225,,4
4FGL J1350.8+3033,3FGL J1350.8+3035,,fsrq,B2 1348+30B,,0
4FGL J1350.9-2757,3FGL J1351.1-2743,,,,,256
4FGL J1351.0+0029,3FGL J1351.1+0030,,fsrq,PKS 1348+007,,0
4FGL J1351.3+1115,3FHL J1351.3+1115,,bll,RX J1351.3+1115,,0
4FGL J1351.4-1529,3FGL J1351.8-1524,,bcu,2MASX J13511746-1530155,,0
4FGL J1351.6-6142,,,,,,6
4FGL J1351.7-2912,3FGL J1351.7-2913,,bcu,PKS 1348-289,,0
4FGL J1351.7+5542,,,bll,87GB 135011.8+555656,,0
4FGL J1351.9+2847,,,,,,0
4FGL J1352.7-2742,,,bcu,2MASS J13522596-2745197,,0
4FGL J1353.0-4413,3FHL J1353.0-4413,,bll,PKS 1349-439,,0
4FGL J1353.2+3740,,,bll,RGB J1353+376,,0
4FGL J1353.3+1434,3FGL J1353.2+1435,,bll,OP 186,,0
4FGL J1353.4+5600,,,bll,RX J1353.4+5601,,0
4FGL J1353.6-6640,3FHL J1353.6-6640,,bll,1RXS J135341.1-664002,,512
4FGL J1353.7-3936,3FHL J1353.8-3936,,bcu,NVSS J135345-393711,,0
4FGL J1354.2+6934,,,bcu,87GB 135252.8+694626,,0
4FGL J1354.3-0206,,,fsrq,PKS 1351-018,,4
4FGL J1354.4+3707,3FHL J1354.4+3708,,bll,NVSS J135426+370654,,0
4FGL J1354.8-1041,3FGL J1355.0-1044,,fsrq,PKS 1352-104,,0
4FGL J1355.2-6420e,3FHL J1355.1-6420e,HESS J1356-645,PWN,HESS J1356-645,,0
4FGL J1356.0-6747,,,,,,1
4FGL J1356.2-1726,,,agn,PKS B1353-171,,0
4FGL J1356.6+0234,,,,,,0
4FGL J1356.9-6432,3FGL J1356.6-6428,,PSR,PSR J1357-6429,HESS J1356-645 field,0
4FGL J1357.1+1921,,,fsrq,4C +19.44,,6
4FGL J1357.3-6123,,,,,,1
4FGL J1357.5+0127,3FGL J1357.5+0125,,bll,RX J1357.6+0128,,0
4FGL J1358.0-7749,,,,,,1
4FGL J1358.1+7642,3FGL J1357.6+7643,,fsrq,S5 1357+76,,0
4FGL J1358.2-6210,,,spp,SNR G310.6-00.3,,5
4FGL J1358.3-6026,3FGL J1358.5-6025,,,,,2
4FGL J1359.0-0701,,,bcu,AT20G J135850-070401,,2048
4FGL J1359.1+5544,3FGL J1359.0+5544,,fsrq,87GB 135720.6+555936,,0
4FGL J1359.1-1152,,,,,,0
4FGL J1359.4+0202,3FGL J1359.2+0204,,fsrq,PKS 1356+022,,0
4FGL J1359.7+4012,,,fsrq,87GB 135731.7+402612,,0
4FGL J1359.8-3746,3FHL J1359.8-3744,,bll,PMN J1359-3746,,0
4FGL J1359.9+3616,,,,,,0
4FGL J1400.0-2415,3FGL J1400.2-2413,,,,,0
4FGL J1400.2-4010,,,bcu,2MASS J14002208-4008235,,0
4FGL J1400.4-6050,,,,,,1
4FGL J1400.6-5605,3FGL J1400.7-5605,,bcu,PMN J1400-5605,,0
4FGL J1400.6-1432,3FGL J1400.5-1437,,,,,0
4FGL J1401.1-3717,3FHL J1401.0-3716,,bcu,NVSS J140113-371757,,0
4FGL J1401.2-0915,,,fsrq,PKS B1358-090,,0
4FGL J1401.2-6116,,,,,,1
4FGL J1401.7-3217,,,,,,0
4FGL J1402.5-1827,,,bcu,GALEXASC J140252.65-182705.8,,0
4FGL J1402.6+1600,3FHL J1402.6+1559,,bll,4C +16.39,,0
4FGL J1402.6-3330,,,fsrq,PMN J1402-3334,,0
4FGL J1402.7+1306,3FGL J1403.1+1304,,,,,2048
4FGL J1403.4+4319,3FHL J1403.4+4319,,,,,0
4FGL J1403.5-6236,,,,,,2048
4FGL J1404.4-6159,,,,,,1
4FGL J1404.8-5237,3FGL J1404.3-5241,,,,,0
4FGL J1404.8+6554,3FHL J1404.8+6555,,bll,NVSS J140450+655428,,0
4FGL J1404.8+0402,3FHL J1404.9+0401,,bll,MS 1402.3+0416,,0
4FGL J1405.1-6119,3FHL J1405.1-6118,,,,FGES J1409.1-6121 field,0
4FGL J1405.3-0640,,,,,,4
4FGL J1405.3-6008,,,,,,0
4FGL J1405.9-1853,3FHL J1405.8-1854,,,,,0
4FGL J1406.1-2508,3FHL J1406.2-2508,,bll,NVSS J140609-250808,,0
4FGL J1406.4-1654,,,bcu,NVSS J140638-164954,,0
4FGL J1406.6-3934,3FHL J1406.7-3932,,bll,1RXS J140630.3-393508,,0
4FGL J1406.9+1643,3FHL J1406.6+1645,,bll,RBS 1350,,0
4FGL J1407.4-0820,,,,,,0
4FGL J1407.6-4301,3FGL J1407.7-4256,,bcu,SUMSS J140739-430231,,0
4FGL J1407.7-3017,,,,,,0
4FGL J1408.0+3834,,,,,,0
4FGL J1408.1-6010,,,,,,256
4FGL J1408.6-2917,3FGL J1408.0-2924,,,,,0
4FGL J1408.7-3747,3FGL J1409.2-3743,,,,,0
4FGL J1408.9-0751,3FHL J1408.9-0751,,fsrq,PKS B1406-076,,0
4FGL J1408.9-5845,,,,,,0
4FGL J1409.1-6121e,3FHL J1409.1-6121e,,,,,4
4FGL J1410.1+0202,,,bll,PKS 1407+022,,0
4FGL J1410.3+1438,3FHL J1410.5+1438,,bll,NVSS J141028+143841,,0
4FGL J1410.4+2820,3FGL J1410.4+2821,,bll,RX J1410.4+2821,,0
4FGL J1410.5+6215,,,bcu,TXS 1409+625,,0
4FGL J1410.7+7405,3FHL J1410.8+7406,,,,,0
4FGL J1411.5-0723,3FHL J1411.5-0724,,bcu,NVSS J141133-072252,,0
4FGL J1411.5-6133,,,PSR,PSR J1410-6132,FGES J1409.1-6121 field,2
4FGL J1411.8+5249,3FHL J1411.8+5249,,bll,SBS 1410+530,,0
4FGL J1412.0+3836,3FHL J1412.0+3835,,bcu,SDSS J141207.44+383521.8,,0
4FGL J1412.1-6631,3FGL J1412.3-6635,,,,,0
4FGL J1412.1+7427,,,bll,GB6 J1411+7424,,0
4FGL J1412.9+5018,,,bcu,SDSS J141302.28+501927.4,,0
4FGL J1413.1-6519,3FGL J1413.2-6518,,sey,Circinus galaxy,,0
4FGL J1413.5-6205,3FHL J1413.5-6204,,PSR,PSR J1413-6205,,0
4FGL J1415.2-5550,,,,,,0
4FGL J1415.3-6110,,,,,,0
4FGL J1415.4-6458,,,,,,4
4FGL J1415.5+4830,3FHL J1415.6+4830,,bll,RX J1415.5+4830,,0
4FGL J1415.9-1504,,,,,,0
4FGL J1416.1+1320,3FGL J1416.0+1325,,bcu,PKS B1413+135,,0
4FGL J1416.1-2417,3FHL J1416.1-2417,,bll,NVSS J141612-241812,,0
4FGL J1416.7-5023,3FGL J1417.7-5026,,,,,0
4FGL J1417.6-4403,3FGL J1417.5-4402,,psr,PSR J1417-4402,,0
4FGL J1417.7-6057,,Kookaburra (Rabbit),,,,1
4FGL J1417.9+2543,3FHL J1418.0+2543,,bll,1E 1415.6+2557,,0
4FGL J1418.2-5400,,,,,,2
4FGL J1418.4-0233,3FHL J1418.4-0233,,bll,NVSS J141826-023336,,0
4FGL J1418.4+3543,3FHL J1418.4+3542,,BCU,87GB 141615.9+355650,,0
4FGL J1418.7-3504,,,fsrq,PKS 1415-349,,0
4FGL J1418.7-6057,3FHL J1418.6-6058,Kookaburra (Rabbit),PSR,PSR J1418-6058,,0
4FGL J1418.7-6110,,,,,,1
4FGL J1418.9+7731,3FHL J1419.0+7731,,bll,1RXS J141901.8+773229,,0
4FGL J1419.2-6029,,,,,,0
4FGL J1419.3+0444,3FHL J1419.4+0444,,bll,2MASS J14192748+0445138,,0
4FGL J1419.4-0838,3FHL J1419.4-0839,,fsrq,NVSS J141922-083830,,0
4FGL J1419.5+3821,3FGL J1419.8+3819,,fsrq,B3 1417+385,,0
4FGL J1419.6-5153,3FGL J1419.1-5156,,bcu,PMN J1419-5155,,0
4FGL J1419.8+5423,3FHL J1419.7+5423,,bll,OQ 530,,0
4FGL J1420.0-6048,3FGL J1420.0-6048,Kookaburra PWN,PSR,PSR J1420-6048,HESS J1420-607 field,0
4FGL J1420.3-6046e,3FHL J1420.3-6046e,HESS J1420-607,PWN,HESS J1420-607,,0
4FGL J1420.3+0612,,,bll,SDSS J142013.69+061428.6,,0
4FGL J1420.7-6701,,,,,,0
4FGL J1420.9-7920,3FGL J1421.8-7920,,bcu,2MASS J14220194-7920043,,0
4FGL J1420.9-6127,,,,,,0
4FGL J1420.9-2431,3FGL J1421.0-2431,,,,,0
4FGL J1421.1-4614,3FGL J1420.9-4615,,agn,IC 4402,,0
4FGL J1421.1-1120,3FGL J1421.0-1122,,bcu,PMN J1420-1118,,0
4FGL J1421.6-4819,,,bcu,2MASS J14213845-4820202,,0
4FGL J1422.3+3223,3FGL J1422.4+3227,,fsrq,OQ 334,,0
4FGL J1422.3-6059,,,,,,1
4FGL J1422.5-6137,3FHL J1422.4-6138,,PSR,PSR J1422-6138,,0
4FGL J1422.6+5801,3FHL J1422.6+5801,,bll,1ES 1421+582,,0
4FGL J1422.6+8150,,,,,,0
4FGL J1423.1+3738,3FHL J1423.1+3738,,bll,NVSS J142304+373729,,0
4FGL J1423.5+4524,,,bcu,87GB 142138.0+453705,,0
4FGL J1423.5-7829,3FGL J1422.8-7828,,fsrq,PKS 1418-782,,1
4FGL J1424.1-1750,3FGL J1424.3-1753,,bll,2MASS J14241873-1750305,,0
4FGL J1424.1+2917,,,bcu,NVSS J142408+291800,,0
4FGL J1424.2+0433,3FGL J1424.3+0434,,bll,TXS 1421+048,,0
4FGL J1424.6+1447,,,bll,SDSS J142436.29+144910.5,,0
4FGL J1424.8-6536,,,,,,0
4FGL J1424.8-8012,,,,,,2048
4FGL J1424.8-6808,3FHL J1424.5-6808,,bcu,PKS 1420-679,,0
4FGL J1425.0+3615,3FHL J1425.0+3614,,bll,FBQS J142455.5+361536,,0
4FGL J1425.4-0119,,,bll,2QZ J142526.2-011826,,0
4FGL J1426.1+3403,3FGL J1426.2+3402,,bll,RGB J1426+340,,0
4FGL J1426.4+3625,,,fsrq,B2 1424+36,,0
4FGL J1427.0+2348,3FHL J1427.0+2348,PKS 1424+240,BLL,PKS 1424+240,,512
4FGL J1427.4-1823,3FHL J1427.4-1824,,bcu,NVSS J142726-182303,,0
4FGL J1427.6-3305,3FHL J1427.7-3305,,bll,PKS 1424-328,,0
4FGL J1427.7-3215,3FHL J1427.7-3216,,bll,NVSS J142750-321515,,0
4FGL J1427.8-6051,3FHL J1427.9-6054,HESS J1427-608,,,,516
4FGL J1427.9-4206,3FHL J1427.9-4206,,FSRQ,PKS 1424-41,,512
4FGL J1428.1+1629,3FGL J1427.2+1610,,bcu,MG1 J142813+1629,,0
4FGL J1428.5+4240,3FHL J1428.5+4240,H 1426+428,bll,H 1426+428,,0
4FGL J1428.8+7429,,,bcu,RX J1428.4+7429,,0
4FGL J1428.9+5406,,,fsrq,S4 1427+543,,0
4FGL J1429.8-3058,,,bcu,NVSS J142940-310013,,0
4FGL J1429.8-0739,,,,,,0
4FGL J1429.9-5911,3FGL J1429.8-5910,,PSR,PSR J1429-5911,,0
4FGL J1431.0-4432,3FGL J1430.8-4434,,,,,0
4FGL J1431.1-3120,3FHL J1431.1-3121,,bll,PKS 1428-311,,0
4FGL J1431.4-4711,,,PSR,PSR J1431-4715,,0
4FGL J1432.2+5051,,,,,,0
4FGL J1432.8+7648,,,bcu,GALEXASC J143211.35+764355.6,,0
4FGL J1433.0-1801,,,fsrq,PKS 1430-178,,0
4FGL J1433.5-5457,,,unk,1RXS J143329.9-545931,,0
4FGL J1433.6-6358,3FGL J1431.1-6425,,,,,2048
4FGL J1434.2+4204,3FGL J1434.1+4203,,fsrq,B3 1432+422,,0
4FGL J1434.7+1950,3FGL J1434.6+1951,,fsrq,OQ 253,,0
4FGL J1434.8+6640,3FHL J1434.8+6641,,bll,1RXS J143442.0+664031,,0
4FGL J1435.3+7120,,,,,,0
4FGL J1435.5+2021,3FHL J1435.5+2021,,bll,TXS 1433+205,,0
4FGL J1435.7+6148,,,,,,0
4FGL J1435.8-6018,,,spp,SNR G315.4-00.3,,5
4FGL J1435.9-8348,,,bcu,PMN J1433-8340,,0
4FGL J1436.9+2321,3FGL J1436.8+2322,,fsrq,PKS B1434+235,,0
4FGL J1436.9+5638,3FHL J1436.9+5639,,bll,RBS 1409,,0
4FGL J1438.0-3128,,,fsrq,PKS 1435-311,,0
4FGL J1438.5-4207,3FGL J1438.6-4209,,bcu,SUMSS J143836-420705,,0
4FGL J1438.9+3710,3FGL J1438.7+3710,,fsrq,B2 1436+37B,,0
4FGL J1439.2-5142,,,,,,4
4FGL J1439.3+3932,3FHL J1439.3+3931,,bll,PG 1437+398,,0
4FGL J1439.5-2525,3FHL J1439.4-2524,,bcu,NVSS J143934-252458,,0
4FGL J1439.7+4958,3FHL J1439.8+4957,,bll,GB6 J1439+4958,,0
4FGL J1439.9-3953,3FHL J1439.9-3955,,bcu,1RXS J143949.8-395524,,0
4FGL J1440.0-2343,3FHL J1440.2-2343,,bcu,PMN J1439-2341,,0
4FGL J1440.0-1530,3FHL J1439.9-1530,,bll,PKS 1437-153,,0
4FGL J1440.6-3846,3FHL J1440.6-3846,,bll,1RXS J144037.4-384658,,0
4FGL J1440.9+0609,3FHL J1440.9+0610,,bll,PMN J1440+0610,,0
4FGL J1441.4-1934,3FHL J1441.3-1934,,,,,0
4FGL J1441.6-5951,3FGL J1441.5-5955c,,spp,SNR G316.3-00.0,,2048
4FGL J1441.6-1522,1FGL J1441.7-1538,,fsrq,PMN J1441-1523,,0
4FGL J1441.7+1836,,,bcu,NVSS J144143+183706,,0
4FGL J1442.0+4348,3FHL J1442.2+4348,,bll,SDSS J144207.15+434836.6,,0
4FGL J1442.0+0732,,,,,,0
4FGL J1442.1-2800,,,,,,1
4FGL J1442.1-3707,,,,,,0
4FGL J1442.2+0622,,,bcu,SDSS J144212.23+062526.1,,0
4FGL J1442.2-6005,2FGL J1441.6-5956,,spp,SNR G316.3-00.0,,4
4FGL J1442.6-4623,3FHL J1442.5-4621,,bll,SUMSS J144236-462302,,0
4FGL J1442.7+1200,3FHL J1442.8+1200,1ES 1440+122,bll,1ES 1440+122,,0
4FGL J1443.0-6227e,3FHL J1443.0-6227e,RCW 86,SNR,RCW 86,,0
4FGL J1443.1+5201,3FGL J1442.6+5156,,rdg,3C 303,,0
4FGL J1443.1+4728,,,nlsy1,B3 1441+476,,0
4FGL J1443.6+2515,3FHL J1443.5+2515,,bll,NVSS J144334+251559,,0
4FGL J1443.7-0954,,,,,,256
4FGL J1443.7-7037,3FGL J1444.0-7033,,,,,0
4FGL J1443.9-3908,3FHL J1443.9-3908,PKS 1440-389,bll,PKS 1440-389,,0
4FGL J1443.9+2501,3FHL J1443.9+2502,PKS 1441+25,fsrq,PKS 1441+25,,0
4FGL J1444.1+7601,,,,,,0
4FGL J1444.8+3645,,,,,,0
4FGL J1444.9-5939,3FGL J1445.7-5925,,,,,2
4FGL J1445.0-0326,3FHL J1445.0-0326,,bll,RBS 1424,,0
4FGL J1445.2-1954,,,,,,256
4FGL J1445.9-1626,3FGL J1446.1-1628,,bll,PKS B1443-162,,0
4FGL J1446.0-3039,,,bcu,PMN J1445-3036,,0
4FGL J1446.3+3111,,,bcu,MG2 J144640+3110,,0
4FGL J1446.6-4701,3FGL J1446.6-4701,,PSR,PSR J1446-4701,,0
4FGL J1446.7+1719,,,fsrq,S3 1444+17,,0
4FGL J1446.8-1830,3FGL J1446.8-1831,,bcu,NVSS J144644-182922,,0
4FGL J1447.0-2657,3FHL J1447.0-2657,,bcu,NVSS J144657-265713,,0
4FGL J1447.4-5757,3FGL J1447.3-5800,,,,,0
4FGL J1448.0+3608,3FHL J1447.9+3608,,bll,RBS 1432,,0
4FGL J1449.5+2746,3FHL J1449.5+2745,,rdg,B2.2 1447+27,,0
4FGL J1449.7-0910,,,agn,1RXS J144942.2-091018,,0
4FGL J1449.8-5923,,,,,,4
4FGL J1450.4+0910,3FGL J1450.4+0911,,fsrq,TXS 1448+093,,0
4FGL J1450.8-1424,,,,,,0
4FGL J1450.8+5201,3FHL J1450.9+5202,,bll,SDSS J145059.99+520111.7,,0
4FGL J1451.4+6355,3FHL J1451.2+6355,,bll,RX J1451.4+6354,,0
4FGL J1451.5+1415,,,bcu,4C +14.55,,0
4FGL J1451.6-3726,,,,,,0
4FGL J1452.0-4148,3FHL J1451.8-4145,,,,,0
4FGL J1453.0-1318,,,bcu,TXS 1450-131,,1
4FGL J1453.4-5858,,G318.2+00.1,spp,SNR G318.2+00.1,,1
4FGL J1453.5+3505,,,fsrq,MG2 J145315+3506,,0
4FGL J1454.0+4927,,,bcu,87GB 145232.0+493854,,0
4FGL J1454.1+1622,3FGL J1454.0+1622,,rdg,IC 4516,,0
4FGL J1454.1+2647,,,bcu,B2 1451+26,,0
4FGL J1454.3-5551,,,,,,1
4FGL J1454.3-3946,,,,,,0
4FGL J1454.4-3744,3FGL J1454.2-3751,,fsrq,PKS 1451-375,,0
4FGL J1454.4+5124,3FHL J1454.5+5124,,bll,TXS 1452+516,,0
4FGL J1454.7+5237,,,,,,0
4FGL J1455.0+0247,,,bll,87GB 145233.9+030210,,2048
4FGL J1455.4-3654,,,bcu,PKS 1452-367,,0
4FGL J1455.8-7601,3FHL J1455.4-7559,,bcu,SUMSS J145543-760054,,0
4FGL J1455.9-3332,,,PSR,PSR J1455-3330,,2048
4FGL J1456.0+5051,,,bll,RGB J1456+508,,0
4FGL J1456.3-5419,,,,,,0
4FGL J1456.7-6050,3FGL J1456.7-6046,HESS J1458-608,,,,0
4FGL J1457.3-4246,,,bcu,2MASS J14572266-4248441,,0
4FGL J1457.4-3539,3FHL J1457.5-3538,,FSRQ,PKS 1454-354,,0
4FGL J1457.8-4642,3FHL J1457.8-4642,,bcu,PMN J1457-4642,,0
4FGL J1458.6+3722,3FHL J1458.7+3722,,bll,B3 1456+375,,0
4FGL J1458.8-2120,3FGL J1458.7-2120,,,,,0
4FGL J1459.0+7140,,,css,3C 309.1,,0
4FGL J1459.0+6129,,,bcu,SDSS J145852.69+612813.8,,0
4FGL J1459.0-5353,,,unk,AT20G J145935-535047,,256
4FGL J1459.5-6053,3FHL J1459.4-6052,HESS J1458-608,PSR,PSR J1459-6053,,0
4FGL J1459.5+1527,,,bcu,MG1 J145921+1526,,0
4FGL J1500.1-5846,,,,,,1
4FGL J1500.2+2640,,,,,,2052
4FGL J1500.7+4752,3FGL J1500.6+4750,,bll,TXS 1459+480,,0
4FGL J1500.9+5528,,,bll,FIRST J150106.2+552750,,0
4FGL J1501.0-6310e,3FGL J1457.6-6249,,,,,2
4FGL J1501.0+2238,3FHL J1500.9+2238,,bll,MS 1458.8+2249,,0
4FGL J1501.6-5236,,,,,,2048
4FGL J1502.2-5933,,,,,,2049
4FGL J1502.5+5552,3FGL J1502.2+5553,,bcu,FIRST J150229.0+555204,,0
4FGL J1503.3+1651,3FHL J1503.3+1651,,bll,NVSS J150316+165116,,0
4FGL J1503.5+4759,3FHL J1503.3+4758,,bll,SDSS J150347.99+475930.9,,0
4FGL J1503.6-6427,3FGL J1503.7-6426,,bcu,AT20G J150350-642539,,0
4FGL J1503.6-4146,1FGL J1501.6-4204,SN 1006 NE,spp,SNR G327.6+14.6,,0
4FGL J1503.7-1540,3FHL J1503.7-1541,,bll,RBS 1457,,0
4FGL J1503.7-5801,3FGL J1503.5-5801,,bcu,2MASS J15034786-5800524,,0
4FGL J1504.4+1029,3FHL J1504.3+1030,,FSRQ,PKS 1502+106,,512
4FGL J1504.6+4343,,,,,,0
4FGL J1504.9+2027,,,,,,0
4FGL J1505.0-3433,3FGL J1505.0-3432,,bll,PMN J1505-3432,,0
4FGL J1505.0+0326,3FGL J1505.1+0326,,NLSY1,PKS 1502+036,,512
4FGL J1505.1-5145,,,,,,0
4FGL J1505.3-5852,,,,,,0
4FGL J1505.5-8241,3FHL J1505.8-8241,,bcu,1RXS J150537.1-824233,,0
4FGL J1506.1+3731,3FHL J1506.0+3732,,fsrq,B2 1504+37,,0
4FGL J1506.4-0540,,,bll,NVSS J150637-054006,,0
4FGL J1506.4+4331,3FGL J1506.3+4332,,bll,NVSS J150617+433413,,0
4FGL J1506.5-5708,,,,,,0
4FGL J1506.6+0813,3FHL J1506.7+0813,,bll,PMN J1506+0814,,0
4FGL J1507.1-1901,,,,,,0
4FGL J1507.2+1721,3FHL J1507.2+1722,,bll,NVSS J150716+172103,,0
4FGL J1507.3-3710,3FGL J1507.6-3710,,bcu,NVSS J150720-370903,,0
4FGL J1507.3+3341,,,,,,0
4FGL J1507.9-6228e,3FHL J1507.9-6228e,HESS J1507-622,,,FHES J1501.0-6310 field,0
4FGL J1508.4+7717,,,bcu,NVSS J150811+771819,,0
4FGL J1508.5-4951,3FGL J1508.7-4956,,bcu,PMN J1508-4953,,0
4FGL J1508.8+2708,3FHL J1508.7+2708,,bll,RBS 1467,,0
4FGL J1508.9-4110,,,spp,SNR G330.0+15.0,,258
4FGL J1509.4-5850,3FHL J1509.5-5851,,PSR,PSR J1509-5850,,0
4FGL J1509.6-4334,2FGL J1508.9-4342,,fsrq,PMN J1509-4340,,0
4FGL J1509.7+5556,3FHL J1509.8+5556,,bll,SBS 1508+561,,0
4FGL J1509.8-2906,,,bcu,2MASS J15094531-2905016,,0
4FGL J1510.1+5702,,,fsrq,GB 1508+5714,,2
4FGL J1510.1-5750,3FGL J1510.2-5754,,,,,0
4FGL J1510.8+7959,3FGL J1512.3+8005,,bcu,1RXS J151026.3+795946,,0
4FGL J1510.8-0542,3FGL J1510.9-0542,,fsrq,PKS 1508-05,,0
4FGL J1511.2-5803,3FGL J1510.2-5754,,,,,0
4FGL J1511.8-0513,3FHL J1511.8-0513,,bll,NVSS J151148-051345,,0
4FGL J1512.1-2255,3FHL J1512.1-2254,,bll,1RXS J151213.1-225515,,0
4FGL J1512.2+4704,,,bcu,B3 1510+472,,0
4FGL J1512.2+0202,3FHL J1512.2+0203,,fsrq,PKS 1509+022,,0
4FGL J1512.8-0906,3FHL J1512.8-0906,PKS 1510-089,FSRQ,PKS 1510-089,,768
4FGL J1512.9-5639,3FGL J1512.8-5639,,bcu,2MASS J15130999-5640089,,4
4FGL J1513.0-3118,,,,,,0
4FGL J1513.2-7131,,,bcu,PMN J1512-7131,,0
4FGL J1513.4-3721,3FHL J1513.4-3721,,bcu,2MASS J15131867-3720114,,0
4FGL J1513.4-3231,3FGL J1513.5-3233,,fsrq,PKS 1510-324,,0
4FGL J1513.4-2549,3FGL J1513.4-2549,,PSR,PSR J1513-2550,,0
4FGL J1513.7-1519,,,,,,0
4FGL J1514.0-6240,3FGL J1513.8-6250c,,,,,258
4FGL J1514.2-5909e,3FHL J1514.2-5909e,MSH 15-52,PWN,MSH 15-52,,4
4FGL J1514.3-4946,3FHL J1514.1-4946,,PSR,PSR J1514-4946,,0
4FGL J1514.4-7719,,,bcu,1RXS J151448.8-772249,,0
4FGL J1514.6-2044,,,bcu,PMN J1514-2043,,0
4FGL J1514.7-3617,3FGL J1514.8-3623,,bcu,PMN J1514-3617,,0
4FGL J1514.8-4748,3FGL J1514.5-4750,,fsrq,PMN J1514-4748,,0
4FGL J1514.8-0949,3FHL J1514.7-0949,,bcu,PMN J1514-0948,,0
4FGL J1514.8+4448,3FGL J1514.8+4446,,,,,0
4FGL J1515.5-4242,,,,,,1
4FGL J1515.6-5817,,,,,,0
4FGL J1516.1+4351,,,,,,0
4FGL J1516.5+0015,,,rdg,PKS 1514+00,,0
4FGL J1516.8+2918,,,bll,RGB J1516+293,,1
4FGL J1516.8+3651,3FGL J1516.7+3648,,bll,MG2 J151646+3650,,0
4FGL J1516.9+1934,3FGL J1516.9+1926,,bll,PKS 1514+197,,0
4FGL J1517.0+2639,3FHL J1517.0+2638,,bcu,SDSS J151702.59+263858.7,,0
4FGL J1517.7-2422,3FHL J1517.6-2422,AP Lib,bll,AP Librae,,0
4FGL J1517.7-4446,3FGL J1517.6-4442,,,,,0
4FGL J1517.7+6525,3FHL J1517.7+6525,,bll,1H 1515+660,,0
4FGL J1517.9-5233,3FGL J1518.2-5232,,,,,0
4FGL J1518.0-2731,3FHL J1518.0-2731,TXS 1515-273,bll,TXS 1515-273,,0
4FGL J1518.4+0750,,,bcu,NVSS J151826+075219,,0
4FGL J1518.6+0614,,,rdg,TXS 1516+064,,0
4FGL J1518.6+4044,3FHL J1518.5+4044,,bll,GB6 J1518+4045,,0
4FGL J1518.8+0203,,,glc,NGC 5904,,0
4FGL J1519.7+6727,,,,,,0
4FGL J1520.0-0905,,,bcu,1RXS J151959.7-090434,,0
4FGL J1520.4+5546,3FGL J1521.1+5543,,bll,SDSS J152034.98+554256.9,,0
4FGL J1520.5+4209,3FGL J1520.3+4209,,fsrq,B3 1518+423,,0
4FGL J1520.8-0348,3FHL J1520.7-0348,,bll,NVSS J152048-034850,,0
4FGL J1520.9-3805,,,,,,0
4FGL J1521.1+0421,,,rdg,PKS B1518+045,,0
4FGL J1521.5-8057,,,,,,0
4FGL J1521.8+4338,3FGL J1521.8+4340,,fsrq,B3 1520+437,,0
4FGL J1521.9-5735,3FGL J1521.9-5736,,PSR,PSR J1522-5735,,0
4FGL J1522.1+3144,3FHL J1522.1+3144,,fsrq,B2 1520+31,,0
4FGL J1522.6-2730,3FHL J1522.6-2731,,bll,PKS 1519-273,,0
4FGL J1523.2-3941,,,bcu,2MASS J15234352-3936318,,0
4FGL J1523.2+0533,3FHL J1523.2+0533,,,,,0
4FGL J1524.8-5904,3FHL J1524.8-5904,,bcu,PMN J1524-5903,,0
4FGL J1526.1-0831,3FGL J1525.8-0834,,bcu,GALEXASC J152603.17-083146.0,,0
